application_id,pan_number,applicant_name,employer_name,employer_type,employment_tenure_years,gross_salary,total_deductions,declared_income,income_stability,existing_emi_total,bank_balance,bounce_count,statement_months,spending_ratio,negative_month_count,cibil_score,negative_items_count,oldest_account_years,inquiries_12m,accounts_good_standing,derogatory_marks,requested_loan_amount,requested_tenure_months,aadhaar_number,date_of_birth,phone_number,email,address,verified_income,income_mismatch_flag,default_flag,written_off_flag,credit_enquiries_6m,interest_rate,proposed_emi,dti_ratio,data_consistency_flag,ocr_confidence_score,document_consistency_flag,decision,risk_category,decision_reason_codes,confidence_score,hil_required_flag,application_date
APP000913,OMYEE9306U,Shreya Malhotra,BHEL,Public Sector,9,169881,38994,178521,High,417,486573,1,12,0.98,0,652,2,7,3,6,2,657000,84,9125853402,1965-02-18,8070895389,shreya.malhotra@hotmail.com,"Flat 883, D Wing, Lakshmi Heights, Salt Lake, Hyderabad, Telangana - 681373",165694,FALSE,TRUE,FALSE,3,13.59,12163.86,0.076,TRUE,79.67,TRUE,APPROVE,MEDIUM,PAST_DEFAULT,86.45,TRUE,2026-03-20
APP000914,TGIQZ4030L,Amit Verma,Proprietorship,Self-Employed,9,89172,28433,84184,High,28448,329934,0,6,0.63,0,441,12,8,13,1,5,219000,72,719537281774,1965-03-23,9889884797,amit176@gmail.com,"Flat 968, C Wing, Sai Plaza, Koramangala, Kolkata, West Bengal - 541513",85171,FALSE,TRUE,FALSE,8,21.99,5501.32,0.399,FALSE,88.38,TRUE,REVIEW,HIGH,LOW_CREDIT_SCORE|ADVERSE_CREDIT_HISTORY|EXCESSIVE_INQUIRIES|PAST_DEFAULT,76.96,TRUE,2025-12-30
APP000915,LSJMO8035D,Rohan Bhat,ICICI Bank,MNC,18,25621,7062,28574,High,1545,72480,0,12,0.48,3,724,1,6,4,5,1,124000,24,932206462066,2003-04-15,8429836194,rbhat@yahoo.com,"Flat 740, A Wing, Sai Complex, Gomti Nagar, Hyderabad, Telangana - 820538",23961,TRUE,TRUE,FALSE,1,11.78,5824.38,0.308,TRUE,94.42,TRUE,APPROVE,MEDIUM,INCOME_MISMATCH|PAST_DEFAULT,89.68,TRUE,2026-02-17
APP000916,BCQXX2025R,Sneha Menon,Self Employed,Self-Employed,14,37568,6441,46157,High,10892,97429,0,3,0.5,1,416,9,8,13,3,2,77000,48,221243652101,1998-06-16,9974520500,smenon@rediffmail.com,"Flat 330, C Wing, Shanti Paradise, Andheri, Delhi, Delhi - 635454",32954,TRUE,TRUE,FALSE,3,18.23,2271.14,0.399,TRUE,72.75,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH|ADVERSE_CREDIT_HISTORY|EXCESSIVE_INQUIRIES|PAST_DEFAULT,87.33,TRUE,2025-11-19
APP000917,XZPAJ3275D,Nisha Iyer,IOC,Public Sector,14,174442,58808,120815,High,39022,321211,0,12,0.47,4,707,3,10,4,5,0,664000,48,95834835912,1977-04-07,8553624799,nisha287@yahoo.com,"Flat 346, B Wing, Krishna Residency, Koramangala, Ahmedabad, Gujarat - 607539",145719,TRUE,FALSE,FALSE,0,14.18,18204.79,0.393,TRUE,70.29,FALSE,REJECT,MEDIUM,INCOME_MISMATCH|DOCUMENT_INCONSISTENCY,68.95,TRUE,2026-02-13
APP000918,HUAAF7355Q,Vikram Iyer,BHEL,Public Sector,8,260141,89202,206465,High,53328,744161,0,3,0.57,2,381,9,8,14,1,3,1206000,24,800786169008,1963-09-16,8934755074,vikramiyer@gmail.com,"Flat 269, B Wing, Lakshmi Tower, Satellite, Lucknow, Uttar Pradesh - 881498",255252,TRUE,FALSE,TRUE,7,18.85,60704.94,0.447,FALSE,88.77,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH|ADVERSE_CREDIT_HISTORY|EXCESSIVE_INQUIRIES|WRITTEN_OFF_ACCOUNT,72.57,TRUE,2026-02-08
APP000919,ACCGZ9644Z,Gaurav Agarwal,Own Business,Self-Employed,12,122291,36700,91006,High,20164,215775,1,3,0.8,0,664,4,9,2,2,0,738000,12,789293090772,1960-07-07,8984009062,gagarwal@hotmail.com,"Flat 4, A Wing, Sai Tower, Andheri, Pune, Maharashtra - 536499",110753,TRUE,TRUE,FALSE,2,12.74,65826.16,0.776,TRUE,65.83,FALSE,REVIEW,HIGH,HIGH_DTI|INCOME_MISMATCH|DOCUMENT_INCONSISTENCY|PAST_DEFAULT,70.23,TRUE,2026-01-30
APP000920,VIFVT1538Q,Tanvi Mehta,ICICI Bank,Private Sector,4,170951,54915,133547,Medium,3037,427891,1,6,1.02,4,713,2,9,4,6,2,1061000,48,485502313744,1975-04-30,8415650371,tanvimehta@gmail.com,"Flat 153, A Wing, Shanti Heights, Gomti Nagar, Jaipur, Rajasthan - 251766",158155,TRUE,FALSE,FALSE,0,11.49,27675.26,0.194,TRUE,94.64,TRUE,APPROVE,LOW,INCOME_MISMATCH,92.97,TRUE,2025-12-04
APP000921,YNUQP5182U,Varun Kumar,Microsoft India,MNC,2,94589,17891,99080,Medium,4193,246667,4,3,1.15,3,657,4,6,3,4,0,278000,60,817831357190,1996-04-30,8136617658,vkumar@yahoo.com,"Flat 23, D Wing, Shanti Heights, Koramangala, Pune, Maharashtra - 781648",89818,FALSE,FALSE,FALSE,2,12.83,6301.19,0.117,FALSE,87.21,TRUE,APPROVE,MEDIUM,HIGH_BOUNCE_RATE,78.75,TRUE,2025-12-01
APP000922,LCILS2401X,Vivek Singh,Capgemini,Startup,13,47518,13910,61437,High,9933,85007,0,3,0.47,0,493,11,6,13,3,2,126000,12,832007386543,1968-10-06,8501126992,vivek570@yahoo.com,"Flat 943, B Wing, Krishna Heights, Satellite, Lucknow, Uttar Pradesh - 194465",46569,TRUE,FALSE,TRUE,3,19.01,11612.33,0.463,TRUE,95.12,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH|ADVERSE_CREDIT_HISTORY|EXCESSIVE_INQUIRIES|WRITTEN_OFF_ACCOUNT,92.83,TRUE,2026-03-14
APP000923,JGHQV5624S,Kunal Reddy,Capgemini,Startup,6,123959,42226,96847,High,34743,298187,0,6,0.42,1,702,4,5,3,6,2,365000,48,567121249876,1975-12-08,9015572131,kunalreddy@gmail.com,"Flat 893, B Wing, Royal Plaza, Andheri, Lucknow, Uttar Pradesh - 277022",112786,TRUE,FALSE,FALSE,2,12.68,9734.16,0.394,TRUE,97.77,TRUE,APPROVE,MEDIUM,INCOME_MISMATCH,92.62,TRUE,2026-02-21
APP000924,YXYJO9549V,Aisha Verma,Indian Railways,Public Sector,3,97863,22173,97801,Medium,1399,30045,2,3,0.64,1,626,5,7,10,4,3,444000,60,281771716994,1987-04-02,9142839632,aishaverma@hotmail.com,"Flat 698, C Wing, Lakshmi Plaza, Viman Nagar, Lucknow, Uttar Pradesh - 437862",82072,TRUE,FALSE,FALSE,4,14.89,10537.11,0.145,TRUE,98.42,TRUE,APPROVE,MEDIUM,LOW_CREDIT_SCORE|INCOME_MISMATCH|ADVERSE_CREDIT_HISTORY|EXCESSIVE_INQUIRIES,95.57,TRUE,2025-11-27
APP000925,NHDTT3142Y,Pooja Singh,Cognizant,Startup,10,60626,16511,62063,High,21893,222869,1,3,0.83,1,557,2,2,10,3,1,222000,60,34670061693,1969-08-17,8247381063,pooja.singh@hotmail.com,"Flat 382, B Wing, Lakshmi Residency, Gomti Nagar, Jaipur, Rajasthan - 233920",56242,FALSE,FALSE,FALSE,3,14.46,5218.65,0.482,FALSE,97.32,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|EXCESSIVE_INQUIRIES,74.39,TRUE,2025-11-14
APP000926,TGYNP1581D,Kavita Bhat,BHEL,Public Sector,11,95162,26487,102765,High,7117,246428,0,6,0.44,1,669,3,13,4,5,1,649000,36,118740074326,1987-08-23,9484323760,kavita486@hotmail.com,"Flat 927, D Wing, Sai Apartments, Salt Lake, Chennai, Tamil Nadu - 958744",81137,TRUE,FALSE,FALSE,0,12.85,21820.51,0.357,TRUE,96.31,TRUE,APPROVE,MEDIUM,INCOME_MISMATCH,96.99,TRUE,2025-12-03
APP000927,QUUST5077E,Nikhil Mishra,Microsoft India,MNC,9,271023,80395,242748,High,14453,1021701,3,6,1.23,3,893,0,11,1,5,0,825000,72,412963597522,1961-03-02,8383209397,nikhilmishra@rediffmail.com,"Flat 237, C Wing, Shanti Heights, Malviya Nagar, Lucknow, Uttar Pradesh - 560144",256451,FALSE,FALSE,FALSE,0,9.56,15101.4,0.115,TRUE,70.55,FALSE,REVIEW,MEDIUM,HIGH_BOUNCE_RATE|DOCUMENT_INCONSISTENCY,67.77,TRUE,2026-01-07
APP000928,CZFXC9321N,Aditya Nair,Wipro,Private Sector,8,152964,23667,165635,High,35762,363288,0,3,1.28,3,719,1,15,6,2,0,589000,84,967570571715,1978-05-19,8018333356,adityanair@outlook.com,"Flat 781, A Wing, Sai Paradise, Salt Lake, Kolkata, West Bengal - 218745",135082,TRUE,FALSE,FALSE,3,14.46,11188.08,0.348,TRUE,82.21,TRUE,APPROVE,LOW,INCOME_MISMATCH,84.67,TRUE,2026-01-03
APP000929,QZUOO8975O,Ankit Malhotra,Independent Practice,Self-Employed,1,341420,100769,232665,Low,88322,999221,2,3,0.58,1,600,6,8,4,4,1,779000,12,929959110298,1968-03-22,9093835093,amalhotra@yahoo.com,"Flat 297, D Wing, Sai Complex, Gomti Nagar, Lucknow, Uttar Pradesh - 880465",292123,TRUE,FALSE,FALSE,5,15.36,70443.62,0.543,TRUE,69.38,FALSE,REJECT,HIGH,LOW_CREDIT_SCORE|HIGH_DTI|INCOME_MISMATCH|DOCUMENT_INCONSISTENCY|ADVERSE_CREDIT_HISTORY,71.83,TRUE,2026-04-22
APP000930,UPDQU9554A,Sneha Bansal,ONGC,Public Sector,25,41010,6852,52585,High,10817,104361,0,12,1.29,4,576,6,2,4,1,1,106000,48,470322600888,2003-05-02,9039134973,snehabansal@gmail.com,"Flat 781, C Wing, Sai Apartments, Andheri, Delhi, Delhi - 426138",40739,TRUE,FALSE,FALSE,2,17.89,3107.66,0.342,TRUE,57.56,FALSE,REVIEW,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH|DOCUMENT_INCONSISTENCY|ADVERSE_CREDIT_HISTORY,65.6,TRUE,2026-03-06
APP000931,YQSPR9849V,Shreya Kumar,State Government,Government,5,83738,28397,57477,High,28414,220129,3,3,1.29,0,559,5,8,9,4,1,356000,48,945319422365,2001-04-08,9227147250,shreyakumar@hotmail.com,"Flat 797, C Wing, Krishna Heights, Viman Nagar, Bangalore, Karnataka - 141450",72443,TRUE,FALSE,FALSE,5,14.65,9844.7,0.528,TRUE,83.95,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|HIGH_DTI|INCOME_MISMATCH|HIGH_BOUNCE_RATE|ADVERSE_CREDIT_HISTORY|EXCESSIVE_INQUIRIES,90.35,TRUE,2026-01-03
APP000932,KPLAV7650S,Ankit Bhat,TCS,Startup,13,87093,30195,78319,High,16433,93392,0,3,0.89,1,437,12,4,8,0,6,378000,48,822335862342,1974-07-30,9534226410,ankitbhat@outlook.com,"Flat 372, C Wing, Lakshmi Heights, Satellite, Mumbai, Maharashtra - 922185",84535,FALSE,TRUE,FALSE,7,19.16,11334.18,0.328,TRUE,74.35,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|ADVERSE_CREDIT_HISTORY|PAST_DEFAULT,89.9,TRUE,2026-02-21
APP000933,TMTIQ1849W,Tanvi Kumar,KPMG,MNC,18,46242,11471,62463,High,6994,51555,3,3,1.27,0,666,2,14,1,5,0,350000,36,768597664692,1993-12-13,8659028277,tanvikumar@hotmail.com,"Flat 732, D Wing, Sai Tower, Viman Nagar, Kolkata, West Bengal - 590538",45255,TRUE,FALSE,FALSE,2,11.55,11549.93,0.41,TRUE,98.44,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH|HIGH_BOUNCE_RATE,97.59,TRUE,2026-01-12
APP000934,DULOX8070B,Ritika Reddy,Flipkart,MNC,9,153541,36849,137757,High,41290,173771,4,3,0.97,0,649,5,3,4,3,2,1020000,36,779001215323,1991-04-12,8384099555,ritika.reddy@gmail.com,"Flat 127, A Wing, Royal Residency, Satellite, Jaipur, Rajasthan - 309584",141333,FALSE,FALSE,FALSE,4,17.66,36701.7,0.552,TRUE,77.9,TRUE,APPROVE,MEDIUM,LOW_CREDIT_SCORE|HIGH_DTI|HIGH_BOUNCE_RATE|ADVERSE_CREDIT_HISTORY,90.64,TRUE,2026-03-14
APP000935,HJGLY7400S,Sakshi Iyer,EY,Startup,18,56369,15320,61364,High,9174,13574,1,3,0.64,3,552,2,3,8,2,2,409000,36,69357633812,1985-11-11,9354336062,sakshiiyer@yahoo.com,"Flat 646, B Wing, Lakshmi Heights, Andheri, Mumbai, Maharashtra - 567328",51863,TRUE,FALSE,FALSE,5,15.07,14192.14,0.451,TRUE,88.88,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH,87.49,TRUE,2025-12-28
APP000936,EOPOD6139O,Simran Thakur,ONGC,Public Sector,7,166612,33885,137083,High,23734,339173,0,12,1.28,3,502,9,2,15,3,3,421000,48,450890660363,1996-06-21,9109161693,sthakur@yahoo.com,"Flat 299, A Wing, Krishna Tower, Banjara Hills, Hyderabad, Telangana - 660036",158444,TRUE,FALSE,TRUE,6,19.33,12661.38,0.23,TRUE,84.11,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH|ADVERSE_CREDIT_HISTORY|EXCESSIVE_INQUIRIES|WRITTEN_OFF_ACCOUNT,93.07,TRUE,2026-04-17
APP000937,CQXZA0759E,Varun Chopra,HCL Technologies,MNC,14,21515,3526,26881,High,2501,35538,0,12,0.71,1,558,5,3,3,4,1,73000,24,29822489714,1999-10-15,8406759650,vchopra@rediffmail.com,"Flat 457, D Wing, Shanti Complex, Satellite, Lucknow, Uttar Pradesh - 418170",20140,TRUE,FALSE,FALSE,2,17.25,3618.06,0.304,TRUE,59.61,FALSE,REJECT,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH|DOCUMENT_INCONSISTENCY|ADVERSE_CREDIT_HISTORY,66.28,TRUE,2026-04-13
APP000938,DKNPX5623K,Preeti Verma,Tech Mahindra,Startup,3,49695,16345,58478,Medium,2384,178688,1,12,1.26,1,805,0,7,2,4,0,115000,84,272917141121,2000-06-11,9490588841,preetiverma@yahoo.com,"Flat 793, C Wing, Lakshmi Apartments, Salt Lake, Delhi, Delhi - 713559",46552,TRUE,FALSE,FALSE,0,11.45,1996.4,0.094,FALSE,90.06,TRUE,REJECT,MEDIUM,INCOME_MISMATCH,77.06,TRUE,2025-11-05
APP000939,AWTRT6990W,Neha Sharma,Indian Railways,Public Sector,2,189807,32319,203342,Medium,36540,333032,3,6,0.97,4,619,3,3,5,1,1,823000,12,53954328451,1978-06-05,9599387884,neha.sharma@yahoo.com,"Flat 987, C Wing, Sai Paradise, Malviya Nagar, Chennai, Tamil Nadu - 534696",162697,TRUE,FALSE,FALSE,3,14.35,74030.4,0.68,TRUE,97.18,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|HIGH_DTI|INCOME_MISMATCH|HIGH_BOUNCE_RATE,93.75,TRUE,2026-02-19
APP000940,XCOWQ6040R,Poornima Sharma,Central Government,Government,11,332728,57597,237308,High,43576,260488,3,3,1.24,2,585,6,8,5,3,1,1416000,72,505655340026,1975-10-08,8416172775,poornima975@rediffmail.com,"Flat 696, A Wing, Royal Residency, Satellite, Hyderabad, Telangana - 198552",294345,TRUE,FALSE,FALSE,5,14.41,29489.51,0.248,TRUE,73.38,TRUE,REVIEW,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH|HIGH_BOUNCE_RATE|ADVERSE_CREDIT_HISTORY,85.41,TRUE,2026-02-10
APP000941,BVWEY7256M,Ankit Nair,Google India,Private Sector,3,283040,76334,223712,Medium,67936,242992,2,12,0.56,2,705,0,3,6,2,0,1113000,60,195572903413,1960-09-13,8265176737,ankit.nair@yahoo.com,"Flat 966, B Wing, Shanti Apartments, Viman Nagar, Pune, Maharashtra - 742206",281333,TRUE,FALSE,FALSE,0,11.09,24249.3,0.328,TRUE,71.64,TRUE,APPROVE,LOW,INCOME_MISMATCH,86.83,TRUE,2025-12-08
APP000942,YGIRF4393Q,Simran Iyer,Wipro,Startup,10,166839,33844,130799,High,48770,243896,0,6,1.2,0,761,0,19,3,7,1,607000,24,468196623003,1987-11-22,8536375708,siyer@gmail.com,"Flat 900, D Wing, Royal Paradise, Adyar, Ahmedabad, Gujarat - 324632",157311,TRUE,FALSE,FALSE,2,9.92,27987.56,0.488,TRUE,85.18,TRUE,APPROVE,MEDIUM,INCOME_MISMATCH,94.7,TRUE,2025-12-15
APP000943,JDCKF6424A,Vikram Shetty,ICICI Bank,Private Sector,8,186517,32843,199837,High,48512,72589,3,6,0.44,3,643,4,10,4,2,3,741000,12,668492725452,1981-07-30,8332402308,vikram239@yahoo.com,"Flat 631, C Wing, Shanti Heights, Koramangala, Hyderabad, Telangana - 883304",175674,TRUE,FALSE,FALSE,5,14.45,66689.25,0.656,TRUE,90.3,TRUE,REVIEW,HIGH,LOW_CREDIT_SCORE|HIGH_DTI|INCOME_MISMATCH|HIGH_BOUNCE_RATE,93.97,TRUE,2025-11-25
APP000944,UXQBK8224R,Kunal Chopra,IOC,Public Sector,13,243892,41322,184459,High,7633,227259,0,12,0.56,4,685,2,4,3,3,1,1665000,12,974679307217,1977-02-25,8221927900,kunal766@outlook.com,"Flat 546, C Wing, Lakshmi Heights, Adyar, Bangalore, Karnataka - 415665",223386,TRUE,FALSE,FALSE,2,14.06,149542.56,0.704,TRUE,75.88,TRUE,APPROVE,MEDIUM,HIGH_DTI|INCOME_MISMATCH,87.36,TRUE,2026-02-05
APP000945,GRDSS9052V,Kunal Mehta,ONGC,Public Sector,3,38701,8884,44908,Medium,3295,26988,0,6,0.55,4,464,11,2,14,0,6,160000,48,248018799971,2000-09-05,8490848152,kunal813@gmail.com,"Flat 506, B Wing, Lakshmi Tower, Andheri, Bangalore, Karnataka - 588403",32962,TRUE,TRUE,FALSE,8,18.94,4778.95,0.245,TRUE,90.42,TRUE,REVIEW,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH|ADVERSE_CREDIT_HISTORY|EXCESSIVE_INQUIRIES|PAST_DEFAULT,91.56,TRUE,2025-11-19
APP000946,LYLZL0130I,Vikram Malhotra,BHEL,Public Sector,17,179874,43080,186207,High,59635,41593,0,6,1.23,0,854,0,12,3,6,0,851000,12,659700732127,1969-02-12,9721519709,vmalhotra@gmail.com,"Flat 209, B Wing, Royal Complex, Salt Lake, Ahmedabad, Gujarat - 695017",176615,FALSE,FALSE,FALSE,2,9.31,74543.6,0.76,FALSE,94.25,TRUE,APPROVE,MEDIUM,HIGH_DTI,76.99,TRUE,2026-01-03
APP000947,SJQYT1994Z,Arjun Mishra,Own Business,Self-Employed,4,138276,26627,119547,Medium,24415,362858,1,3,1.24,1,689,1,10,6,5,1,314000,24,598339919793,1993-05-19,8686421511,arjun.mishra@yahoo.com,"Flat 541, D Wing, Krishna Plaza, Banjara Hills, Bangalore, Karnataka - 602488",124339,FALSE,FALSE,FALSE,3,13.87,15056.77,0.317,TRUE,89.58,TRUE,APPROVE,LOW,MEETS_CRITERIA,93.38,FALSE,2026-02-02
APP000948,AYBTT1742Q,Simran Bansal,Own Business,Self-Employed,14,264666,39767,205619,High,20130,423609,0,3,0.79,1,652,2,5,6,3,2,1559000,12,564131066602,1976-04-25,8072945135,simran.bansal@hotmail.com,"Flat 815, A Wing, Shanti Paradise, Andheri, Chennai, Tamil Nadu - 521793",246685,TRUE,TRUE,FALSE,2,14.41,140279.04,0.65,TRUE,81.28,TRUE,REVIEW,HIGH,HIGH_DTI|INCOME_MISMATCH|PAST_DEFAULT,90.96,TRUE,2026-02-15
APP000949,WJRFL3723P,Sneha Kulkarni,Deloitte,MNC,8,150688,39327,141708,High,7098,251087,0,6,1.04,0,496,7,2,10,2,5,1131000,48,71056400674,1994-01-16,9658679524,sneha607@outlook.com,"Flat 917, D Wing, Lakshmi Residency, Malviya Nagar, Kolkata, West Bengal - 448114",147854,FALSE,FALSE,FALSE,4,17.25,32781.52,0.27,TRUE,74.4,TRUE,REJECT,MEDIUM,LOW_CREDIT_SCORE|ADVERSE_CREDIT_HISTORY|EXCESSIVE_INQUIRIES,88.55,TRUE,2026-01-03
APP000950,XKWQK1227X,Arjun Thakur,Amazon India,MNC,10,228216,60009,174323,High,54340,219278,1,6,0.43,0,702,1,14,6,4,2,1196000,12,148089658614,1973-08-05,8692119368,arjunthakur@outlook.com,"Flat 732, D Wing, Shanti Paradise, Malviya Nagar, Bangalore, Karnataka - 549486",206015,TRUE,FALSE,FALSE,1,11.99,106257.56,0.78,TRUE,96.79,TRUE,REVIEW,MEDIUM,HIGH_DTI|INCOME_MISMATCH,94.93,TRUE,2026-04-20
APP000951,YBIRV2367J,Pooja Gupta,Freelance Consultant,Self-Employed,11,81382,13050,73888,High,29483,57711,1,6,0.77,3,715,0,14,1,6,2,344000,36,620685660902,1975-10-10,8385411112,pgupta@yahoo.com,"Flat 883, C Wing, Sai Complex, Viman Nagar, Delhi, Delhi - 487404",80344,FALSE,FALSE,FALSE,2,13.46,11667.08,0.512,TRUE,84.56,TRUE,APPROVE,LOW,HIGH_DTI,88.87,FALSE,2026-02-24
APP000952,THCFD7112J,Aditya Kapoor,Self Employed,Self-Employed,7,77463,17987,61374,High,17025,78592,1,12,1.11,3,847,0,11,0,3,1,344000,72,366802955485,1968-10-16,8197526570,aditya520@yahoo.com,"Flat 883, A Wing, Royal Apartments, Banjara Hills, Chennai, Tamil Nadu - 751924",69220,TRUE,FALSE,FALSE,0,10.4,6442.5,0.339,TRUE,93.15,TRUE,APPROVE,LOW,INCOME_MISMATCH,97.67,TRUE,2025-11-20
APP000953,YYUAS4839L,Meera Kulkarni,IOC,Public Sector,24,160359,27165,139152,High,54106,46918,0,3,0.61,0,570,4,8,10,4,2,1133000,72,239476469145,1981-10-23,8585909519,meera.kulkarni@rediffmail.com,"Flat 386, B Wing, Lakshmi Residency, Adyar, Kolkata, West Bengal - 961326",158622,TRUE,FALSE,FALSE,4,14.02,23358.44,0.488,TRUE,74.59,FALSE,REJECT,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH|DOCUMENT_INCONSISTENCY|EXCESSIVE_INQUIRIES,72.04,TRUE,2026-02-09
APP000954,ARXPL1293D,Divya Nambiar,State Government,Government,19,188312,50179,154590,High,47979,651019,0,12,0.47,0,567,4,7,7,4,2,1235000,24,34349171003,1962-09-26,8970583349,dnambiar@outlook.com,"Flat 61, C Wing, Sai Heights, Adyar, Kolkata, West Bengal - 521779",175147,TRUE,TRUE,FALSE,1,16.82,60954.44,0.622,TRUE,78.55,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|HIGH_DTI|INCOME_MISMATCH|PAST_DEFAULT,90.54,TRUE,2026-03-22
APP000955,LCNKW1149H,Poornima Joshi,GAIL,Public Sector,21,47385,7331,49304,High,4357,155196,1,12,0.87,3,726,2,13,2,2,0,326000,48,922411771553,2001-04-02,8673174211,pjoshi@yahoo.com,"Flat 907, D Wing, Shanti Apartments, Satellite, Lucknow, Uttar Pradesh - 107497",45279,FALSE,FALSE,FALSE,1,13.65,8851.3,0.292,TRUE,97.5,TRUE,APPROVE,LOW,MEETS_CRITERIA,94.1,FALSE,2026-02-26
APP000956,GEJFU0011Y,Poornima Singh,Self Employed,Self-Employed,5,236662,74535,226708,High,65630,488427,0,3,0.97,2,716,0,9,5,5,0,1638000,72,238145403274,1983-12-24,9654642255,poornima.singh@rediffmail.com,"Flat 188, C Wing, Krishna Plaza, Andheri, Lucknow, Uttar Pradesh - 593154",229164,FALSE,FALSE,FALSE,0,11.04,31211.39,0.423,TRUE,91.8,TRUE,APPROVE,LOW,MEETS_CRITERIA,94.72,FALSE,2025-11-18
APP000957,XTOLB1965I,Ishita Chauhan,GAIL,Public Sector,12,127265,26623,102228,High,8397,306105,2,3,0.74,2,694,0,5,3,5,1,458000,24,543122264,1984-12-26,8123272445,ishita615@rediffmail.com,"Flat 435, C Wing, Sai Plaza, Salt Lake, Ahmedabad, Gujarat - 752124",116216,TRUE,FALSE,FALSE,2,12.76,21722.56,0.259,TRUE,85.7,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH,88.93,TRUE,2025-12-16
APP000958,CXQOX2249I,Poornima Rao,ICICI Bank,MNC,17,53182,12706,75035,High,16866,162108,1,12,0.99,4,651,2,7,5,2,1,381000,84,539111308321,1980-07-28,9416176251,poornimarao@hotmail.com,"Flat 530, A Wing, Sai Plaza, Adyar, Lucknow, Uttar Pradesh - 329102",52601,TRUE,FALSE,FALSE,2,12.95,6920.79,0.452,TRUE,81.04,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH,88.16,TRUE,2026-02-17
APP000959,RIFGZ1822T,Deepika Saxena,ONGC,Public Sector,3,239879,43004,207816,Medium,87365,792194,0,3,0.84,0,759,0,10,0,5,1,617000,48,954946592054,1985-09-30,8388507325,deepika.saxena@hotmail.com,"Flat 922, B Wing, Krishna Heights, Banjara Hills, Ahmedabad, Gujarat - 535453",221913,FALSE,FALSE,FALSE,1,8.88,15318.94,0.463,TRUE,87.89,TRUE,APPROVE,LOW,MEETS_CRITERIA,94.83,FALSE,2025-12-15
APP000960,WNNRM2923P,Aisha Chopra,NTPC,Public Sector,3,133351,29833,163958,Medium,12014,179924,0,12,1.17,3,731,2,11,5,2,1,554000,84,373796728036,1974-05-04,8519994650,aishachopra@yahoo.com,"Flat 202, D Wing, Shanti Plaza, Salt Lake, Bangalore, Karnataka - 741475",129699,TRUE,FALSE,FALSE,2,13.53,10238.66,0.172,FALSE,96.72,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH,78.33,TRUE,2026-03-16
APP000961,BTELK2584L,Varun Patel,Accenture,Private Sector,20,89223,26493,82923,High,14328,326827,0,12,0.75,2,729,4,5,2,5,2,510000,12,391255250030,1981-05-10,8297376027,varunpatel@hotmail.com,"Flat 859, B Wing, Lakshmi Plaza, Viman Nagar, Delhi, Delhi - 625240",83466,FALSE,FALSE,FALSE,1,14.26,45853.84,0.721,FALSE,70.19,TRUE,APPROVE,MEDIUM,HIGH_DTI,72.93,TRUE,2025-12-21
APP000962,PSMYN5066U,Varun Singh,Microsoft India,MNC,17,127052,41716,120029,High,3224,362321,0,6,0.96,2,330,12,4,11,1,4,873000,72,914296730746,1989-03-24,8263864610,vsingh@yahoo.com,"Flat 871, A Wing, Lakshmi Paradise, Salt Lake, Ahmedabad, Gujarat - 749805",123820,FALSE,FALSE,FALSE,8,18.18,20000.14,0.188,TRUE,71.36,TRUE,APPROVE,MEDIUM,LOW_CREDIT_SCORE|ADVERSE_CREDIT_HISTORY|EXCESSIVE_INQUIRIES,83.53,TRUE,2026-02-14
APP000963,VHMBR6163C,Rohan Verma,Deloitte,MNC,4,102069,31753,88405,Medium,23262,213050,1,12,0.55,1,565,5,7,6,2,1,236000,12,552900359205,1971-12-10,8408392263,rohanverma@yahoo.com,"Flat 68, C Wing, Sai Complex, Satellite, Ahmedabad, Gujarat - 925021",95340,FALSE,FALSE,FALSE,1,15.17,21319.9,0.468,TRUE,72.73,TRUE,REVIEW,HIGH,LOW_CREDIT_SCORE|ADVERSE_CREDIT_HISTORY,83.73,TRUE,2026-04-02
